country,year,life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,co2_per_capita,material_footprint,IEV,MYSI,EYSI,IE,gni_capped,IR,ID,CO2_overshoot,MF_overshoot,IIE,SDI,SDI_level
Zambia,2018,71.2,12.44,16.26,10427.0,10.766,4.78,0.7876923076923077,0.8293333333333333,0.9033333333333334,0.8663333333333334,10427.0,0.7019535198217288,0.7824381094667053,6.18735632183908,1.0,3.59367816091954,0.21772626107021706,Faible (<0.3)
Zimbabwe,2018,72.44,13.47,17.36,11590.0,10.958,5.731,0.8067692307692307,0.898,0.9644444444444444,0.9312222222222222,11590.0,0.717926766377355,0.8140059904907105,6.297701149425287,1.0,3.6488505747126436,0.22308559197571845,Faible (<0.3)
Malawi,2018,73.6,14.16,18.01,13461.0,11.301,7.485,0.8246153846153845,0.9440000000000001,1.0005555555555556,0.9722777777777778,13461.0,0.7405328545037929,0.8404825633305291,6.494827586206896,1.1007352941176471,3.7977814401622716,0.22130882900270768,Faible (<0.3)
Cuba,2019,80.12,7.34,11.58,8452.0,2.648,6.598,0.924923076923077,0.48933333333333334,0.6433333333333333,0.5663333333333334,8452.0,0.6702324965788898,0.7054524403457402,1.5218390804597701,1.0,1.2609195402298852,0.5594745880590646,Élevé (0.5–0.65)
Costa Rica,2019,80.3,8.28,11.95,16536.0,1.542,8.314,0.9276923076923076,0.5519999999999999,0.6638888888888889,0.6079444444444444,16536.0,0.7716115450709238,0.7578016075520786,1.0,1.2226470588235294,1.1113235294117647,0.6818910852658641,Très élevé (>0.65)
Sri Lanka,2019,75.69,9.14,13.28,11920.0,0.715,4.661,0.8567692307692307,0.6093333333333334,0.7377777777777778,0.6735555555555556,11920.0,0.7221676566831977,0.7469504145357323,1.0,1.0,1.0,0.7469504145357323,Très élevé (>0.65)
Albania,2019,63.76,10.47,14.49,12745.0,3.673,7.006,0.6732307692307692,0.6980000000000001,0.805,0.7515000000000001,12745.0,0.7322765141086504,0.7182175542585562,2.1109195402298853,1.0302941176470588,1.570606828938472,0.45728666208842267,Moyen (0.3–0.5)
Armenia,2019,64.85,12.0,16.11,14712.0,4.63,8.527,0.69,0.8,0.895,0.8475,14712.0,0.7539567047948142,0.7611058647265097,2.660919540229885,1.253970588235294,1.9574450642325896,0.3888261686796809,Moyen (0.3–0.5)
Georgia,2019,65.93,12.52,17.14,15949.0,5.378,9.322,0.7066153846153848,0.8346666666666667,0.9522222222222223,0.8934444444444445,15949.0,0.7661518333862862,0.784973801139729,3.0908045977011493,1.3708823529411764,2.230843475321163,0.35187309635281355,Moyen (0.3–0.5)
Ecuador,2019,66.97,13.22,17.09,17700.0,6.284,11.109,0.7226153846153845,0.8813333333333334,0.9494444444444444,0.9153888888888889,17700.0,0.7818870835850921,0.8026982071985893,3.611494252873563,1.6336764705882354,2.6225853617308994,0.3060713366709294,Moyen (0.3–0.5)
Tunisia,2019,67.43,14.41,18.2,18834.0,6.854,11.885,0.7296923076923078,0.9606666666666667,1.011111111111111,0.9858888888888888,18834.0,0.7912675096877568,0.828763007702311,3.939080459770115,1.7477941176470588,2.843437288708587,0.29146519636405027,Faible (<0.3)
Moldova,2019,69.53,7.49,11.07,20574.0,7.942,14.052,0.762,0.49933333333333335,0.615,0.5571666666666667,20574.0,0.8046154580962124,0.6990520116494621,4.564367816091954,2.066470588235294,3.315419202163624,0.21084875517197482,Faible (<0.3)
Ukraine,2019,69.32,8.02,12.59,22468.0,8.273,14.637,0.7587692307692306,0.5346666666666666,0.6994444444444444,0.6170555555555555,22468.0,0.8179180197468114,0.7261860771692231,4.754597701149425,2.1525000000000003,3.4535488505747125,0.21027242080226458,Faible (<0.3)
Thailand,2019,70.01,9.4,13.5,24225.0,9.011,15.641,0.7693846153846154,0.6266666666666667,0.75,0.6883333333333334,24225.0,0.8292914714833225,0.760121761452085,5.1787356321839075,2.3001470588235295,3.7394413455037183,0.20327147592943282,Faible (<0.3)
Colombia,2019,71.52,10.45,14.18,25100.0,9.792,17.136,0.7926153846153845,0.6966666666666667,0.7877777777777778,0.7422222222222222,25100.0,0.8346513349249995,0.7889216015497904,5.627586206896551,2.52,4.073793103448276,0.1936577488144906,Faible (<0.3)
Peru,2019,73.06,11.35,15.36,26047.0,10.8,17.972,0.8163076923076923,0.7566666666666666,0.8533333333333333,0.8049999999999999,26047.0,0.8402456465174346,0.8203868305079374,6.206896551724139,2.6429411764705883,4.424918864097363,0.18540155327238697,Faible (<0.3)
Bolivia,2019,74.59,12.18,16.62,28848.0,11.8,20.234,0.8398461538461539,0.8119999999999999,0.9233333333333333,0.8676666666666666,28848.0,0.8556741870871081,0.8543195813097034,6.781609195402299,2.975588235294118,4.878598715348208,0.17511577220360225,Faible (<0.3)
Paraguay,2019,74.91,13.48,17.46,30510.0,12.918,20.01,0.8447692307692307,0.8986666666666667,0.9700000000000001,0.9343333333333335,30510.0,0.8641353974876761,0.8802524486681769,7.424137931034482,2.9426470588235296,5.183392494929006,0.16982168522436641,Faible (<0.3)
El Salvador,2019,75.4,14.36,18.12,31261.0,1.356,21.298,0.8523076923076924,0.9573333333333333,1.0066666666666668,0.982,31261.0,0.8678085918403275,0.8988984132889517,1.0,3.1320588235294116,2.066029411764706,0.4350850032290463,Moyen (0.3–0.5)
Vietnam,2019,76.79,7.41,11.67,31362.0,2.058,22.947,0.8736923076923078,0.494,0.6483333333333333,0.5711666666666666,31362.0,0.8682958454723136,0.7567103887823041,1.182758620689655,3.3745588235294117,2.278658722109533,0.3320858808034921,Moyen (0.3–0.5)
Philippines,2019,78.16,8.3,11.74,34715.0,2.841,23.129,0.8947692307692308,0.5533333333333333,0.6522222222222223,0.6027777777777779,34715.0,0.883639316469915,0.7811140239614555,1.6327586206896554,3.401323529411765,2.5170410750507104,0.3103302650496947,Moyen (0.3–0.5)
Indonesia,2019,78.61,9.36,13.18,34256.0,3.805,26.179,0.9016923076923077,0.624,0.7322222222222222,0.6781111111111111,34256.0,0.8816287437854953,0.8138574102058449,2.1867816091954024,3.8498529411764704,3.0183172751859364,0.2696394500660005,Faible (<0.3)
Egypt,2019,80.0,10.17,14.11,37295.0,4.584,26.937,0.9230769230769231,0.678,0.7838888888888889,0.7309444444444444,37295.0,0.8944681089870694,0.8450758834735695,2.6344827586206896,3.961323529411765,3.297903144016227,0.25624642282381455,Faible (<0.3)
Morocco,2019,80.58,11.42,15.55,9033.0,5.416,3.695,0.9319999999999999,0.7613333333333333,0.8638888888888889,0.8126111111111112,9033.0,0.6802748988816792,0.8016676739882979,3.1126436781609197,1.0,2.05632183908046,0.3898551572777077,Moyen (0.3–0.5)
India,2019,69.33,12.68,16.81,6697.0,1.676,4.194,0.7589230769230769,0.8453333333333333,0.9338888888888888,0.889611111111111,6697.0,0.6350752668074262,0.7540631516546393,1.0,1.0,1.0,0.7540631516546393,Très élevé (>0.65)
Bangladesh,2019,82.67,13.3,17.39,11902.0,6.942,6.06,0.9641538461538461,0.8866666666666667,0.9661111111111111,0.9263888888888889,11902.0,0.7219393799908717,0.8639331445200142,3.9896551724137934,1.0,2.4948275862068967,0.3462897192962047,Moyen (0.3–0.5)
Pakistan,2019,84.31,14.61,18.67,13535.0,7.455,7.291,0.9893846153846154,0.974,1.0372222222222223,1.0,13535.0,0.7413609884583995,0.901844430025819,4.2844827586206895,1.0722058823529412,2.6783443204868154,0.3367171364516344,Moyen (0.3–0.5)
Nigeria,2019,55.64,7.36,11.1,6031.0,0.477,3.311,0.5483076923076923,0.4906666666666667,0.6166666666666667,0.5536666666666668,6031.0,0.6192526577227205,0.5728578453904671,1.0,1.0,1.0,0.5728578453904671,Élevé (0.5–0.65)
Ethiopia,2019,65.79,8.12,12.12,2531.0,0.1,2.632,0.7044615384615386,0.5413333333333333,0.6733333333333333,0.6073333333333333,2531.0,0.48809121496868396,0.5932828557405686,1.0,1.0,1.0,0.5932828557405686,Élevé (0.5–0.65)
Kenya,2019,86.95,9.61,13.41,18091.0,9.763,11.099,1.0,0.6406666666666666,0.745,0.6928333333333333,18091.0,0.7851876418686149,0.8163331068281736,5.610919540229885,1.6322058823529413,3.6215627112914133,0.22540907666267565,Faible (<0.3)
Tanzania,2019,87.85,10.51,14.16,18969.0,11.099,11.647,1.0,0.7006666666666667,0.7866666666666666,0.7436666666666667,18969.0,0.7923463981583055,0.8383611303445353,6.378735632183909,1.712794117647059,4.045764874915484,0.2072194396521989,Faible (<0.3)
Ghana,2019,88.94,11.13,15.38,20307.0,11.897,13.455,1.0,0.7420000000000001,0.8544444444444445,0.7982222222222223,20307.0,0.8026422943400514,0.8620820814623253,6.8373563218390805,1.9786764705882354,4.408016396213658,0.1955714325842403,Faible (<0.3)
Senegal,2019,89.59,12.52,16.59,22068.0,12.116,13.529,1.0,0.8346666666666667,0.9216666666666666,0.8781666666666667,22068.0,0.8152045332490666,0.8945703742502807,6.963218390804598,1.9895588235294117,4.476388607167005,0.19984198262367397,Faible (<0.3)
France,2019,83.4,13.09,17.12,42579.0,5.412,18.626,0.9753846153846155,0.8726666666666667,0.9511111111111111,0.911888888888889,42579.0,0.9144832810923261,0.9334646264722499,3.1103448275862067,2.7391176470588237,2.924731237322515,0.31916253177738235,Moyen (0.3–0.5)
Germany,2019,81.6,14.55,18.65,48097.0,9.332,19.919,0.9476923076923076,0.9700000000000001,1.036111111111111,1.0,48097.0,0.9328907257409464,0.9597675090584804,5.363218390804598,2.929264705882353,4.146241548343475,0.2314789184054969,Faible (<0.3)
UK,2019,82.03,7.52,11.22,41600.0,6.292,18.125,0.9543076923076923,0.5013333333333333,0.6233333333333334,0.5623333333333334,41600.0,0.9109695727099073,0.787762629535074,3.6160919540229886,2.6654411764705883,3.140766565246788,0.25081858621771685,Faible (<0.3)
USA,2019,79.7,8.69,13.01,57278.0,16.608,27.884,0.9184615384615386,0.5793333333333333,0.7227777777777777,0.6510555555555555,57278.0,0.9592796787460441,0.8308859642829648,9.544827586206896,4.100588235294118,6.822707910750507,0.12178243230576262,Faible (<0.3)
Canada,2019,64.92,9.62,14.22,30394.0,15.517,28.994,0.6910769230769231,0.6413333333333333,0.79,0.7156666666666667,30394.0,0.8635599841805532,0.75308366954368,8.917816091954023,4.263823529411765,6.590819810682894,0.1142625183475697,Faible (<0.3)
Australia,2019,65.84,10.4,14.3,32254.0,14.822,36.837,0.7052307692307693,0.6933333333333334,0.7944444444444445,0.7438888888888889,32254.0,0.8725322182018206,0.7706791306593197,8.5183908045977,5.417205882352942,6.967798343475321,0.11060583166574951,Faible (<0.3)
Japan,2019,84.75,11.12,15.23,39120.0,9.478,19.926,0.9961538461538462,0.7413333333333333,0.8461111111111111,0.7937222222222222,39120.0,0.901684732469777,0.8933395412912283,5.447126436781609,2.9302941176470587,4.188710277214334,0.21327317531384296,Faible (<0.3)
South Korea,2019,67.62,12.42,17.01,36436.0,11.709,25.085,0.7326153846153847,0.828,0.9450000000000001,0.8865000000000001,36436.0,0.8909482124847805,0.8333019761354888,6.729310344827586,3.6889705882352946,5.209140466531441,0.1599691890609261,Faible (<0.3)
Spain,2019,69.39,13.4,17.7,35712.0,7.524,24.827,0.7598461538461538,0.8933333333333333,0.9833333333333333,0.9383333333333332,35712.0,0.8879164438777628,0.8586542114275011,4.324137931034483,3.651029411764706,3.9875836713995945,0.21533196095321647,Faible (<0.3)
Italy,2019,70.17,14.74,18.91,35184.0,9.019,25.973,0.7718461538461538,0.9826666666666667,1.0505555555555555,1.0,35184.0,0.8856664184653931,0.8809142610251803,5.183333333333334,3.8195588235294116,4.501446078431373,0.19569583766560503,Faible (<0.3)
Sweden,2019,83.1,7.47,11.93,8937.0,4.356,3.656,0.9707692307692307,0.498,0.6627777777777778,0.5803888888888888,8937.0,0.6786609324744933,0.7258206398685738,2.503448275862069,1.0,1.7517241379310344,0.4143464282714299,Moyen (0.3–0.5)
Norway,2019,83.11,8.51,11.75,65414.0,8.16,25.088,0.9709230769230769,0.5673333333333334,0.6527777777777778,0.6100555555555556,65414.0,0.9793428552166007,0.8339941220298531,4.689655172413794,3.6894117647058824,4.189533468559838,0.19906610802575606,Faible (<0.3)
Finland,2019,72.92,9.36,13.89,12146.0,10.745,5.971,0.8141538461538462,0.624,0.7716666666666667,0.6978333333333333,12146.0,0.725004821054681,0.7440458430189761,6.175287356321839,1.0,3.5876436781609193,0.2073912321750931,Faible (<0.3)
Denmark,2019,73.78,10.31,14.37,13110.0,11.296,7.342,0.8273846153846154,0.6873333333333334,0.7983333333333333,0.7428333333333333,13110.0,0.7365417630064536,0.7678305731080565,6.491954022988505,1.079705882352941,3.7858299526707233,0.2028169734793261,Faible (<0.3)
Netherlands,2019,74.99,11.24,15.51,14623.0,12.596,8.617,0.846,0.7493333333333333,0.8616666666666667,0.8055,14623.0,0.7530401204183312,0.8006044646107593,7.239080459770115,1.2672058823529413,4.253143171061528,0.18823830574481673,Faible (<0.3)
Belgium,2019,75.79,12.49,16.34,16239.0,1.291,9.376,0.8583076923076924,0.8326666666666667,0.9077777777777778,0.8702222222222222,16239.0,0.7688738010413505,0.8312074217134452,1.0,1.3788235294117646,1.1894117647058824,0.6988390785919173,Très élevé (>0.65)
Portugal,2019,76.75,13.09,16.94,17703.0,2.082,10.719,0.8730769230769231,0.8726666666666667,0.9411111111111112,0.906888888888889,17703.0,0.7819126840819554,0.8522917465428395,1.1965517241379309,1.5763235294117646,1.3864376267748477,0.6147350086894666,Élevé (0.5–0.65)
Poland,2019,77.78,14.5,18.76,19060.0,2.788,11.612,0.8889230769230769,0.9666666666666667,1.0422222222222224,1.0,19060.0,0.7930693252819435,0.8900036295113247,1.6022988505747124,1.7076470588235295,1.654972954699121,0.5377753316054219,Élevé (0.5–0.65)
Czech Republic,2019,78.65,7.33,11.1,20282.0,3.647,13.274,0.9023076923076924,0.4886666666666667,0.6166666666666667,0.5526666666666666,20282.0,0.8024562146750168,0.736907695795716,2.0959770114942526,1.9520588235294116,2.024017917511832,0.36408160689684615,Moyen (0.3–0.5)
Hungary,2019,79.98,8.29,12.16,21902.0,4.496,14.023,0.9227692307692308,0.5526666666666666,0.6755555555555556,0.614111111111111,21902.0,0.8140639660195125,0.7726797496874681,2.5839080459770116,2.062205882352941,2.3230569641649765,0.3326133459517675,Moyen (0.3–0.5)
Romania,2019,80.97,9.04,12.93,23939.0,5.33,16.893,0.938,0.6026666666666666,0.7183333333333333,0.6604999999999999,23939.0,0.8274974989329698,0.8003515371535891,3.0632183908045976,2.484264705882353,2.7737415483434753,0.2885458227467416,Faible (<0.3)
Bulgaria,2019,81.9,10.2,14.17,24430.0,6.085,16.37,0.9523076923076924,0.6799999999999999,0.7872222222222223,0.7336111111111111,24430.0,0.8305643769678881,0.8340757557995715,3.4971264367816093,2.407352941176471,2.95223968897904,0.282523048149934,Faible (<0.3)
Croatia,2019,83.07,11.29,15.26,26470.0,7.27,17.823,0.9703076923076922,0.7526666666666666,0.8477777777777777,0.8002222222222222,26470.0,0.8426790664082175,0.8681486531061868,4.17816091954023,2.621029411764706,3.399595165652468,0.255368245571548,Faible (<0.3)
Slovakia,2019,84.35,12.56,16.71,28503.0,7.793,18.067,0.9899999999999999,0.8373333333333334,0.9283333333333333,0.8828333333333334,28503.0,0.8538567870081526,0.9070536682074912,4.478735632183908,2.6569117647058826,3.5678236984448954,0.2542316394733428,Faible (<0.3)
China,2019,76.82,13.57,17.55,15378.0,7.288,14.526,0.8741538461538461,0.9046666666666667,0.9750000000000001,0.9398333333333334,15378.0,0.7606446110953509,0.8549489237004445,4.188505747126437,2.1361764705882353,3.162341108857336,0.2703531637702953,Faible (<0.3)
Brazil,2019,76.17,14.39,18.67,14697.0,2.077,10.587,0.8641538461538462,0.9593333333333334,1.0372222222222223,0.9982777777777778,14697.0,0.7538026134508594,0.8663632794141982,1.1936781609195402,1.5569117647058823,1.3752949628127111,0.6299472497465842,Élevé (0.5–0.65)
Mexico,2019,87.27,7.35,11.27,17698.0,10.688,23.932,1.0,0.49,0.6261111111111111,0.5580555555555555,17698.0,0.781870014176477,0.7584681200091767,6.142528735632184,3.5194117647058825,4.830970250169033,0.15700119866866047,Faible (<0.3)
Argentina,2019,88.47,8.37,12.46,19224.0,11.392,23.145,1.0,0.5579999999999999,0.6922222222222223,0.6251111111111112,19224.0,0.7943635103975493,0.7918790162966255,6.547126436781609,3.4036764705882354,4.975401453684922,0.15915881837236223,Faible (<0.3)
Chile,2019,88.87,9.18,13.0,35214.0,11.483,24.786,1.0,0.612,0.7222222222222222,0.6671111111111111,35214.0,0.8857951628108495,0.8391581679892883,6.599425287356322,3.6450000000000005,5.122212643678161,0.16382728058449078,Faible (<0.3)
South Africa,2019,63.74,10.57,14.24,12853.0,12.964,25.987,0.672923076923077,0.7046666666666667,0.7911111111111111,0.7478888888888888,12853.0,0.7335511539859847,0.7173718034943362,7.450574712643679,3.8216176470588232,5.6360961798512506,0.1272816823209836,Faible (<0.3)
Iran,2019,60.58,11.35,15.71,8831.0,1.276,3.658,0.6243076923076922,0.7566666666666666,0.8727777777777779,0.8147222222222222,8831.0,0.6768585802133704,0.7008666509704895,1.0,1.0,1.0,0.7008666509704895,Très élevé (>0.65)
Iraq,2019,61.47,12.54,16.66,10242.0,2.042,4.662,0.638,0.836,0.9255555555555556,0.8807777777777778,10242.0,0.6992493680384164,0.7324416573515452,1.1735632183908045,1.0,1.0867816091954023,0.6739547772563134,Très élevé (>0.65)
Algeria,2019,62.96,13.65,17.45,11901.0,2.706,5.888,0.660923076923077,0.91,0.9694444444444444,0.9397222222222222,11901.0,0.7219266878317766,0.7653871559224588,1.5551724137931033,1.0,1.2775862068965518,0.5990884621255412,Élevé (0.5–0.65)
Libya,2019,63.79,14.22,17.94,13133.0,3.734,7.157,0.6736923076923077,0.9480000000000001,0.9966666666666667,0.9723333333333334,13133.0,0.7368065408680766,0.7844105242174648,2.145977011494253,1.0525,1.5992385057471266,0.49049001846726215,Moyen (0.3–0.5)
Saudi Arabia,2019,74.33,6.98,10.79,54285.0,17.417,21.369,0.8358461538461538,0.4653333333333334,0.5994444444444444,0.5323888888888889,54285.0,0.9511727200337248,0.7508241604816788,10.00977011494253,3.1425,6.576135057471265,0.1141740785309228,Faible (<0.3)
UAE,2019,77.74,8.68,12.56,67306.0,22.998,28.151,0.8883076923076922,0.5786666666666667,0.6977777777777778,0.6382222222222222,67306.0,0.9836499198065228,0.8231114351260045,13.217241379310346,4.13985294117647,8.678547160243408,0.09484438119973512,Faible (<0.3)
Qatar,2019,67.03,9.44,13.6,19135.0,36.268,11.379,0.7235384615384616,0.6293333333333333,0.7555555555555555,0.6924444444444444,19135.0,0.7936625544697622,0.7353500889184561,20.84367816091954,1.6733823529411764,11.258530256930358,0.06531492762705862,Faible (<0.3)
Kuwait,2019,67.71,10.46,14.44,19143.0,23.881,12.123,0.7339999999999999,0.6973333333333334,0.8022222222222222,0.7497777777777778,19143.0,0.7937256949613568,0.7587517190866447,13.724712643678162,1.7827941176470588,7.75375338066261,0.09785605523370468,Faible (<0.3)
Singapore,2019,68.34,11.55,15.43,20348.0,7.593,13.713,0.7436923076923078,0.77,0.8572222222222222,0.8136111111111111,20348.0,0.8029469696363832,0.7861383953170371,4.363793103448276,2.0166176470588235,3.1902053752535497,0.24642250352128403,Faible (<0.3)
Malaysia,2019,69.64,12.47,16.25,22626.0,8.679,15.221,0.7636923076923077,0.8313333333333334,0.9027777777777778,0.8670555555555556,22626.0,0.8189765598286909,0.8154780412868564,4.9879310344827585,2.2383823529411764,3.6131566937119675,0.22569683808788185,Faible (<0.3)
Turkey,2019,70.75,13.53,17.56,24396.0,9.095,15.958,0.7807692307692308,0.9019999999999999,0.9755555555555555,0.9387777777777777,24396.0,0.8303540015245977,0.8474542418243637,5.227011494252874,2.346764705882353,3.7868881000676136,0.22378644930364663,Faible (<0.3)
Greece,2019,71.74,14.39,18.41,25424.0,10.064,16.911,0.7959999999999999,0.9593333333333334,1.0227777777777778,0.9910555555555556,25424.0,0.8365887400346546,0.8706448344612008,5.783908045977012,2.4869117647058827,4.135409905341447,0.2105341077160559,Faible (<0.3)
Switzerland,2019,84.67,7.6,11.86,64217.0,4.18,18.527,0.9949230769230769,0.5066666666666666,0.6588888888888889,0.5827777777777777,64217.0,0.9765531081692327,0.8272995434779611,2.4022988505747125,2.724558823529412,2.5634288370520624,0.3227316208353784,Moyen (0.3–0.5)
Austria,2019,74.06,8.69,12.51,28174.0,11.115,18.969,0.8316923076923077,0.5793333333333333,0.695,0.6371666666666667,28174.0,0.8521030634929572,0.7671894458939843,6.387931034482759,2.789558823529412,4.5887449290060855,0.16718938571731776,Faible (<0.3)
New Zealand,2019,75.1,9.31,13.5,29690.0,12.623,19.684,0.8476923076923076,0.6206666666666667,0.75,0.6853333333333333,29690.0,0.8600200034273756,0.793504785356165,7.254597701149425,2.8947058823529415,5.074651791751183,0.15636635141075145,Faible (<0.3)
Ireland,2019,75.83,9.8,13.75,30305.0,1.354,22.113,0.8589230769230769,0.6533333333333334,0.7638888888888888,0.7086111111111111,30305.0,0.8631170124766646,0.8068831296335915,1.0,3.2519117647058824,2.125955882352941,0.3795389811855167,Moyen (0.3–0.5)
Luxembourg,2019,76.94,11.7,15.42,33918.0,2.164,22.635,0.876,0.7799999999999999,0.8566666666666667,0.8183333333333334,33918.0,0.8801308925357028,0.8576837943224234,1.2436781609195404,3.3286764705882357,2.2861773157538883,0.3751606616040603,Moyen (0.3–0.5)
Iceland,2019,78.14,12.18,15.93,33892.0,2.851,23.227,0.8944615384615384,0.8119999999999999,0.885,0.8485,33892.0,0.8800150556618397,0.8741135918259326,1.6385057471264368,3.4157352941176473,2.527120520622042,0.34589311617428226,Moyen (0.3–0.5)
Estonia,2019,79.17,13.35,17.45,35401.0,3.487,25.407,0.9103076923076924,0.89,0.9694444444444444,0.9297222222222222,35401.0,0.886595204949181,0.9087036394592549,2.004022988505747,3.7363235294117647,2.870173258958756,0.3166023642032381,Moyen (0.3–0.5)
Latvia,2019,79.23,14.39,17.98,38751.0,4.629,26.485,0.9112307692307693,0.9593333333333334,0.9988888888888889,0.9791111111111112,38751.0,0.9002531345171623,0.9295548027138387,2.6603448275862065,3.8948529411764707,3.2775988843813386,0.28360846934120687,Faible (<0.3)
Lithuania,2019,81.18,7.23,11.39,8832.0,5.344,3.753,0.9412307692307693,0.48200000000000004,0.6327777777777778,0.5573888888888889,8832.0,0.6768756844121522,0.7081432373762271,3.071264367816092,1.0,2.035632183908046,0.34787386590475305,Moyen (0.3–0.5)
Slovenia,2019,82.02,8.46,11.96,10118.0,6.077,4.815,0.9541538461538461,0.5640000000000001,0.6644444444444445,0.6142222222222222,10118.0,0.6974093737074476,0.7421252988743056,3.4925287356321837,1.0,2.246264367816092,0.3303819931025436,Moyen (0.3–0.5)
Serbia,2019,82.46,9.88,14.34,11932.0,6.915,5.959,0.9609230769230769,0.6586666666666667,0.7966666666666666,0.7276666666666667,11932.0,0.7223196497177015,0.7963735815437216,3.9741379310344827,1.0,2.487068965517241,0.32020566883560386,Moyen (0.3–0.5)
Bosnia,2019,83.51,10.42,14.49,12990.0,7.779,7.165,0.9770769230769232,0.6946666666666667,0.805,0.7498333333333334,12990.0,0.7351527349993268,0.8136238899943712,4.470689655172413,1.0536764705882353,2.7621830628803243,0.2945582792568237,Faible (<0.3)
Macedonia,2019,84.23,11.23,15.1,15329.0,8.645,8.047,0.9881538461538462,0.7486666666666667,0.8388888888888889,0.7937777777777778,15329.0,0.7601625231596963,0.8416728510129656,4.968390804597701,1.1833823529411767,3.0758865787694387,0.27363585407290647,Faible (<0.3)
Montenegro,2019,85.95,12.09,16.42,16154.0,9.273,9.998,1.0,0.8059999999999999,0.9122222222222223,0.8591111111111112,16154.0,0.7680810515808659,0.8706002664359351,5.3293103448275865,1.4702941176470588,3.399802231237323,0.2560737970099776,Faible (<0.3)
Uruguay,2019,86.41,13.12,16.95,18153.0,9.631,9.848,1.0,0.8746666666666666,0.9416666666666667,0.9081666666666666,18153.0,0.785704442689759,0.8935967668637137,5.535057471264368,1.4482352941176473,3.4916463826910076,0.2559241884554815,Faible (<0.3)
Panama,2019,87.66,14.51,18.87,19129.0,10.763,12.429,1.0,0.9673333333333333,1.0483333333333333,1.0,19129.0,0.7936151817750252,0.925841525598359,6.185632183908046,1.827794117647059,4.006713150777553,0.23107257514022134,Faible (<0.3)
Venezuela,2019,88.24,7.32,11.38,20980.0,11.518,13.214,1.0,0.48800000000000004,0.6322222222222222,0.5601111111111111,20980.0,0.8075673076679115,0.7676282912125757,6.619540229885058,1.9432352941176472,4.281387762001353,0.1792942694949323,Faible (<0.3)
Dominican Republic,2019,89.05,8.27,12.4,21878.0,12.522,14.598,1.0,0.5513333333333333,0.6888888888888889,0.6201111111111111,21878.0,0.8138983498515694,0.7961835988757423,7.196551724137931,2.146764705882353,4.671658215010142,0.17042847790482332,Faible (<0.3)
Guatemala,2019,60.7,9.43,13.15,23705.0,1.327,15.675,0.6261538461538462,0.6286666666666666,0.7305555555555556,0.6796111111111112,23705.0,0.8260136887842817,0.7057370578509117,1.0,2.3051470588235294,1.6525735294117647,0.42705334757608004,Moyen (0.3–0.5)
Honduras,2019,61.62,10.44,14.66,24296.0,2.18,16.626,0.6403076923076922,0.696,0.8144444444444444,0.7552222222222222,24296.0,0.8297335466500638,0.7375656961165331,1.252873563218391,2.4450000000000003,1.8489367816091957,0.398913420649571,Moyen (0.3–0.5)
Nicaragua,2019,62.93,11.64,15.23,26431.0,2.873,17.567,0.6604615384615384,0.776,0.8461111111111111,0.8110555555555556,26431.0,0.8424563419005107,0.7670349971436264,1.6511494252873564,2.5833823529411766,2.1172658891142664,0.3622761794289836,Moyen (0.3–0.5)
Haiti,2019,64.32,12.23,16.06,28412.0,3.559,18.967,0.6818461538461538,0.8153333333333334,0.8922222222222221,0.8537777777777777,28412.0,0.8533737479755927,0.7919969458499178,2.0454022988505747,2.7892647058823528,2.4173335023664637,0.3276324698576292,Moyen (0.3–0.5)
Jamaica,2019,64.9,13.33,17.31,29493.0,4.286,20.601,0.6907692307692308,0.8886666666666667,0.9616666666666666,0.9251666666666667,29493.0,0.8590143738043974,0.8188125001590235,2.4632183908045975,3.0295588235294115,2.7463886071670043,0.2981415295789685,Faible (<0.3)
Trinidad and Tobago,2019,66.33,14.4,18.47,31723.0,5.091,22.724,0.7127692307692307,0.9600000000000001,1.026111111111111,0.9930555555555556,31723.0,0.8700246784522778,0.8507814656617925,2.9258620689655173,3.341764705882353,3.133813387423935,0.27148440589219447,Faible (<0.3)
Cameroon,2019,66.86,7.73,11.51,33964.0,6.247,23.185,0.7209230769230769,0.5153333333333333,0.6394444444444445,0.577388888888889,33964.0,0.8803356173436658,0.7155970491254596,3.590229885057471,3.409558823529412,3.4998943542934415,0.20446247134505988,Faible (<0.3)
Ivory Coast,2019,67.87,8.35,12.71,34394.0,6.481,23.182,0.7364615384615385,0.5566666666666666,0.7061111111111111,0.6313888888888889,34394.0,0.8822360480537794,0.7430372760333878,3.724712643678161,3.4091176470588236,3.566915145368492,0.20831369565889288,Faible (<0.3)
Mozambique,2019,68.74,9.46,13.45,36653.0,7.238,25.31,0.7498461538461537,0.6306666666666667,0.7472222222222222,0.6889444444444445,36653.0,0.8918451789236232,0.7723520077768727,4.159770114942529,3.722058823529412,3.9409144692359703,0.19598294096613814,Faible (<0.3)
Uganda,2019,69.25,10.55,14.52,37606.0,8.275,27.429,0.7576923076923077,0.7033333333333334,0.8066666666666666,0.755,37606.0,0.895722527551197,0.8002108621555931,4.755747126436781,4.033676470588235,4.394711798512509,0.1820849463726934,Faible (<0.3)
